Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m,rainrate
7132,2016-07-24 04:00:00,0,0.145614,0.388117,0
7133,2016-07-24 05:00:00,0,0.145616,0.388091,0
7134,2016-07-24 06:00:00,0,0.145618,0.388068,0
7135,2016-07-24 07:00:00,0,0.145619,0.38805,0
7136,2016-07-24 08:00:00,0,0.14562,0.388033,0
7137,2016-07-24 09:00:00,0,0.145621,0.388019,0
7138,2016-07-24 10:00:00,0,0.145622,0.388008,0
7139,2016-07-24 11:00:00,0,0.145623,0.387998,0
7140,2016-07-24 12:00:00,0,0.145624,0.387987,0
7141,2016-07-24 13:00:00,0,0.145626,0.387961,0
7142,2016-07-24 14:00:00,0,0.14563,0.387914,0
7143,2016-07-24 15:00:00,0,0.145635,0.387846,0
7144,2016-07-24 16:00:00,0,0.145641,0.387759,0
7145,2016-07-24 17:00:00,0,0.145648,0.387677,0
7146,2016-07-24 18:00:00,0,0.145653,0.387607,0
7147,2016-07-24 19:00:00,0,0.145656,0.387564,0
7148,2016-07-24 20:00:00,0,0.145657,0.387552,0
7149,2016-07-24 21:00:00,0,0.145658,0.387542,0
7150,2016-07-24 22:00:00,0,0.145659,0.387534,0
7151,2016-07-24 23:00:00,0,0.145659,0.387525,0
7152,2016-07-25 00:00:00,0,0.14566,0.387518,0
7153,2016-07-25 01:00:00,0,0.14566,0.38751,0
7154,2016-07-25 02:00:00,0,0.145661,0.387504,0
7155,2016-07-25 03:00:00,0,0.145661,0.387496,0
7156,2016-07-25 04:00:00,0,0.145662,0.387484,0
7157,2016-07-25 05:00:00,0,0.145663,0.387476,0
7158,2016-07-25 06:00:00,0,0.145663,0.38747,0
7159,2016-07-25 07:00:00,0,0.145664,0.387467,0
7160,2016-07-25 08:00:00,0,0.145664,0.387465,0
7161,2016-07-25 09:00:00,0,0.145664,0.387464,0
7162,2016-07-25 10:00:00,0,0.145664,0.387464,0
7163,2016-07-25 11:00:00,0,0.145664,0.387463,0
7164,2016-07-25 12:00:00,0,0.145664,0.387463,0
7165,2016-07-25 13:00:00,0,0.145665,0.387452,0
7166,2016-07-25 14:00:00,0,0.145667,0.387428,0
7167,2016-07-25 15:00:00,0,0.14567,0.387377,0
7168,2016-07-25 16:00:00,0,0.145676,0.387297,0
7169,2016-07-25 17:00:00,0,0.145683,0.387208,0
7170,2016-07-25 18:00:00,0,0.14569,0.387117,0
7171,2016-07-25 19:00:00,0,0.145696,0.387032,0
7172,2016-07-25 20:00:00,0,0.145701,0.386969,0
7173,2016-07-25 21:00:00,0,0.145706,0.386906,0
7174,2016-07-25 22:00:00,0,0.14571,0.386847,0
7175,2016-07-25 23:00:00,0,0.145713,0.386808,0
7176,2016-07-26 00:00:00,0,0.145715,0.386783,0
7177,2016-07-26 01:00:00,0,0.145717,0.386763,0.000015
7178,2016-07-26 02:00:00,0,0.145716,0.386773,0
7179,2016-07-26 03:00:00,0,0.145716,0.386766,0
7180,2016-07-26 04:00:00,0,0.145717,0.386759,0
7181,2016-07-26 05:00:00,0,0.145718,0.386751,0
7182,2016-07-26 06:00:00,0,0.145718,0.386743,0
7183,2016-07-26 07:00:00,0,0.145719,0.386737,0
7184,2016-07-26 08:00:00,0,0.145719,0.38673,0
7185,2016-07-26 09:00:00,0,0.14572,0.386723,0
7186,2016-07-26 10:00:00,0,0.14572,0.386717,0
7187,2016-07-26 11:00:00,0,0.145721,0.386712,0
7188,2016-07-26 12:00:00,0,0.145721,0.386706,0
7189,2016-07-26 13:00:00,0,0.145722,0.386691,0
7190,2016-07-26 14:00:00,0,0.145725,0.386648,0
7191,2016-07-26 15:00:00,0,0.145731,0.386568,0
7192,2016-07-26 16:00:00,0,0.14574,0.386457,0
7193,2016-07-26 17:00:00,0,0.145748,0.386338,0
7194,2016-07-26 18:00:00,0,0.145757,0.38622,0
7195,2016-07-26 19:00:00,0,0.145765,0.386117,0
7196,2016-07-26 20:00:00,0,0.14577,0.386043,0
7197,2016-07-26 21:00:00,0,0.145775,0.385977,0
7198,2016-07-26 22:00:00,0,0.14578,0.385908,0
7199,2016-07-26 23:00:00,0,0.145784,0.385857,0
7200,2016-07-27 00:00:00,0,0.145786,0.385825,0
7201,2016-07-27 01:00:00,0,0.145788,0.385809,0
7202,2016-07-27 02:00:00,0,0.145789,0.385796,0
7203,2016-07-27 03:00:00,0,0.14579,0.385779,0
7204,2016-07-27 04:00:00,0,0.145791,0.385764,0
7205,2016-07-27 05:00:00,0,0.145792,0.385749,0
7206,2016-07-27 06:00:00,0,0.145793,0.385738,0
7207,2016-07-27 07:00:00,0,0.145794,0.385729,0
7208,2016-07-27 08:00:00,0,0.145794,0.385723,0
7209,2016-07-27 09:00:00,0,0.145794,0.385718,0
7210,2016-07-27 10:00:00,0,0.145795,0.385715,0
7211,2016-07-27 11:00:00,0,0.145795,0.385712,0
7212,2016-07-27 12:00:00,0,0.145795,0.385707,0
7213,2016-07-27 13:00:00,0,0.145797,0.385688,0
7214,2016-07-27 14:00:00,0,0.1458,0.385646,0
7215,2016-07-27 15:00:00,0,0.145805,0.385573,0
7216,2016-07-27 16:00:00,0,0.145812,0.38548,0
7217,2016-07-27 17:00:00,0,0.145819,0.385383,0
7218,2016-07-27 18:00:00,0,0.145825,0.385293,0
7219,2016-07-27 19:00:00,0,0.145831,0.385217,0
7220,2016-07-27 20:00:00,0,0.145834,0.385175,0
7221,2016-07-27 21:00:00,0,0.145837,0.385141,0
7222,2016-07-27 22:00:00,0,0.145839,0.385106,0
7223,2016-07-27 23:00:00,0,0.145841,0.385083,0
7224,2016-07-28 00:00:00,0,0.145842,0.385066,0
7225,2016-07-28 01:00:00,0,0.145843,0.385054,0
7226,2016-07-28 02:00:00,0,0.145844,0.385045,0
7227,2016-07-28 03:00:00,0,0.145844,0.385038,0
7228,2016-07-28 04:00:00,0,0.145845,0.38503,0
7229,2016-07-28 05:00:00,0,0.145845,0.385023,0
7230,2016-07-28 06:00:00,0,0.145846,0.385016,0
7231,2016-07-28 07:00:00,0,0.145846,0.385011,0
7232,2016-07-28 08:00:00,0,0.145846,0.385007,0
7233,2016-07-28 09:00:00,0,0.145847,0.385004,0
7234,2016-07-28 10:00:00,0,0.145847,0.385001,0
7235,2016-07-28 11:00:00,0,0.145847,0.384999,0
7236,2016-07-28 12:00:00,0,0.145847,0.384996,0
7237,2016-07-28 13:00:00,0,0.145848,0.384982,0
7238,2016-07-28 14:00:00,0,0.145851,0.384947,0
7239,2016-07-28 15:00:00,0,0.145855,0.384885,0
7240,2016-07-28 16:00:00,0,0.145861,0.384806,0
7241,2016-07-28 17:00:00,0,0.145867,0.384726,0
7242,2016-07-28 18:00:00,0,0.145872,0.384651,0
7243,2016-07-28 19:00:00,0,0.145876,0.384591,0
7244,2016-07-28 20:00:00,0,0.145878,0.384567,0
7245,2016-07-28 21:00:00,0,0.14588,0.384547,0
7246,2016-07-28 22:00:00,0,0.145881,0.384528,0
7247,2016-07-28 23:00:00,0,0.145882,0.384513,0
7248,2016-07-29 00:00:00,0,0.145883,0.384504,0
7249,2016-07-29 01:00:00,0,0.145883,0.3845,0
7250,2016-07-29 02:00:00,0,0.145883,0.384498,0
7251,2016-07-29 03:00:00,0,0.145883,0.384496,0
7252,2016-07-29 04:00:00,0,0.145883,0.384494,0
7253,2016-07-29 05:00:00,0,0.145883,0.384494,0
7254,2016-07-29 06:00:00,0,0.145883,0.384497,0
7255,2016-07-29 07:00:00,0,0.145883,0.384499,0.000025
7256,2016-07-29 08:00:00,0,0.14588,0.384536,0.000044
7257,2016-07-29 09:00:00,0,0.145876,0.3846,0.00012
7258,2016-07-29 10:00:00,0,0.145863,0.384775,0.000118
7259,2016-07-29 11:00:00,0,0.145851,0.384945,0.000122
7260,2016-07-29 12:00:00,0,0.145838,0.385122,0.00011
7261,2016-07-29 13:00:00,0,0.145827,0.385277,0.000129
7262,2016-07-29 14:00:00,0,0.145813,0.385458,0.000116
7263,2016-07-29 15:00:00,0,0.145801,0.385621,0.00012
7264,2016-07-29 16:00:00,0,0.145789,0.385788,0.000035
7265,2016-07-29 17:00:00,0,0.145786,0.385832,0
7266,2016-07-29 18:00:00,0,0.145787,0.385816,0
7267,2016-07-29 19:00:00,0,0.14579,0.385778,0
7268,2016-07-29 20:00:00,0,0.145791,0.385766,0
7269,2016-07-29 21:00:00,0,0.145792,0.385756,0
7270,2016-07-29 22:00:00,0,0.145792,0.385748,0
7271,2016-07-29 23:00:00,0,0.145793,0.385741,0
7272,2016-07-30 00:00:00,0,0.145793,0.385735,0
7273,2016-07-30 01:00:00,0,0.145793,0.385731,0
7274,2016-07-30 02:00:00,0,0.145793,0.38573,0
7275,2016-07-30 03:00:00,0,0.145793,0.38573,0
7276,2016-07-30 04:00:00,0,0.145793,0.385732,0
7277,2016-07-30 05:00:00,0,0.145793,0.385733,0
7278,2016-07-30 06:00:00,0,0.145793,0.385735,0
7279,2016-07-30 07:00:00,0,0.145793,0.385736,0
7280,2016-07-30 08:00:00,0,0.145793,0.385738,0
7281,2016-07-30 09:00:00,0,0.145793,0.38574,0
7282,2016-07-30 10:00:00,0,0.145793,0.385742,0
7283,2016-07-30 11:00:00,0,0.145792,0.385744,0
7284,2016-07-30 12:00:00,0,0.145792,0.385746,0
7285,2016-07-30 13:00:00,0,0.145793,0.385733,0
7286,2016-07-30 14:00:00,0,0.145796,0.385699,0
7287,2016-07-30 15:00:00,0,0.1458,0.385644,0
7288,2016-07-30 16:00:00,0,0.145804,0.38558,0
7289,2016-07-30 17:00:00,0,0.145809,0.385513,0
7290,2016-07-30 18:00:00,0,0.145814,0.385452,0
7291,2016-07-30 19:00:00,0,0.145817,0.385408,0
7292,2016-07-30 20:00:00,0,0.145818,0.385401,0
7293,2016-07-30 21:00:00,0,0.145818,0.385396,0
7294,2016-07-30 22:00:00,0,0.145818,0.385392,0
7295,2016-07-30 23:00:00,0,0.145819,0.385387,0
7296,2016-07-31 00:00:00,0,0.145819,0.385382,0.000001
7297,2016-07-31 01:00:00,0,0.145819,0.385382,0.000091
7298,2016-07-31 02:00:00,0,0.145809,0.385513,0.000014
7299,2016-07-31 03:00:00,0,0.145808,0.385534,0.00005
7300,2016-07-31 04:00:00,0,0.145803,0.385604,0
7301,2016-07-31 05:00:00,0,0.145803,0.385603,0
7302,2016-07-31 06:00:00,0,0.145803,0.385603,0
7303,2016-07-31 07:00:00,0,0.145803,0.385603,0
7304,2016-07-31 08:00:00,0,0.145803,0.385604,0
7305,2016-07-31 09:00:00,0,0.145803,0.385604,0
7306,2016-07-31 10:00:00,0,0.145803,0.385605,0
7307,2016-07-31 11:00:00,0,0.145803,0.385606,0
7308,2016-07-31 12:00:00,0,0.145802,0.385608,0
7309,2016-07-31 13:00:00,0,0.145802,0.385609,0.000019
7310,2016-07-31 14:00:00,0,0.145801,0.385633,0
7311,2016-07-31 15:00:00,0,0.145801,0.385626,0
7312,2016-07-31 16:00:00,0,0.145803,0.385602,0
7313,2016-07-31 17:00:00,0,0.145808,0.385537,0
7314,2016-07-31 18:00:00,0,0.145813,0.38547,0
7315,2016-07-31 19:00:00,0,0.145818,0.385399,0
7316,2016-07-31 20:00:00,0,0.145821,0.385353,0
7317,2016-07-31 21:00:00,0,0.145824,0.385312,0
7318,2016-07-31 22:00:00,0,0.145827,0.385275,0
7319,2016-07-31 23:00:00,0,0.145829,0.385241,0
7320,2016-08-01 00:00:00,0,0.145831,0.385213,0
7321,2016-08-01 01:00:00,0,0.145833,0.385195,0
7322,2016-08-01 02:00:00,0,0.145834,0.385175,0
7323,2016-08-01 03:00:00,0,0.145836,0.385154,0
7324,2016-08-01 04:00:00,0,0.145837,0.385132,0.000573
7325,2016-08-01 05:00:00,0,0.145778,0.385933,0.001563
7326,2016-08-01 06:00:00,0,0.145617,0.388083,0.001075
7327,2016-08-01 07:00:00,0,0.145502,0.389561,0
7328,2016-08-01 08:00:00,0,0.145502,0.389553,0
7329,2016-08-01 09:00:00,0,0.145503,0.389543,0
7330,2016-08-01 10:00:00,0,0.145504,0.389534,0
7331,2016-08-01 11:00:00,0,0.145504,0.389527,0
7332,2016-08-01 12:00:00,0,0.145505,0.389521,0
7333,2016-08-01 13:00:00,0,0.145505,0.389514,0
7334,2016-08-01 14:00:00,0,0.145506,0.389503,0
7335,2016-08-01 15:00:00,0,0.145508,0.389483,0
7336,2016-08-01 16:00:00,0,0.145512,0.389427,0
7337,2016-08-01 17:00:00,0,0.145517,0.389361,0
7338,2016-08-01 18:00:00,0,0.145522,0.389302,0
7339,2016-08-01 19:00:00,0,0.145526,0.38925,0
7340,2016-08-01 20:00:00,0,0.145528,0.389222,0
7341,2016-08-01 21:00:00,0,0.14553,0.389204,0
7342,2016-08-01 22:00:00,0,0.14553,0.389193,0
7343,2016-08-01 23:00:00,0,0.145531,0.389181,0.00001
7344,2016-08-02 00:00:00,0,0.145531,0.389184,0
7345,2016-08-02 01:00:00,0,0.145532,0.389173,0
7346,2016-08-02 02:00:00,0,0.145533,0.389164,0
7347,2016-08-02 03:00:00,0,0.145534,0.389154,0
7348,2016-08-02 04:00:00,0,0.145534,0.389144,0
7349,2016-08-02 05:00:00,0,0.145535,0.389136,0
7350,2016-08-02 06:00:00,0,0.145536,0.389127,0
7351,2016-08-02 07:00:00,0,0.145536,0.389116,0
7352,2016-08-02 08:00:00,0,0.145537,0.389106,0
7353,2016-08-02 09:00:00,0,0.145538,0.389098,0
7354,2016-08-02 10:00:00,0,0.145539,0.389089,0.000044
7355,2016-08-02 11:00:00,0,0.145534,0.389144,0.000218
7356,2016-08-02 12:00:00,0,0.145511,0.389445,0.000682
7357,2016-08-02 13:00:00,0,0.145437,0.390378,0.001104
7358,2016-08-02 14:00:00,0,0.145315,0.391876,0.000159
7359,2016-08-02 15:00:00,0,0.145298,0.392086,0
7360,2016-08-02 16:00:00,0,0.145299,0.392073,0
7361,2016-08-02 17:00:00,0,0.1453,0.392058,0
7362,2016-08-02 18:00:00,0,0.145301,0.392042,0
7363,2016-08-02 19:00:00,0,0.145304,0.392009,0
7364,2016-08-02 20:00:00,0,0.145306,0.391988,0
7365,2016-08-02 21:00:00,0,0.145307,0.391972,0
7366,2016-08-02 22:00:00,0,0.145308,0.391965,0
7367,2016-08-02 23:00:00,0,0.145308,0.391958,0
7368,2016-08-03 00:00:00,0,0.145309,0.391952,0
7369,2016-08-03 01:00:00,0,0.145309,0.391947,0
7370,2016-08-03 02:00:00,0,0.14531,0.391941,0
7371,2016-08-03 03:00:00,0,0.14531,0.391933,0
7372,2016-08-03 04:00:00,0,0.145311,0.39193,0
7373,2016-08-03 05:00:00,0,0.145311,0.391925,0
7374,2016-08-03 06:00:00,0,0.145312,0.391919,0
7375,2016-08-03 07:00:00,0,0.145312,0.391913,0
7376,2016-08-03 08:00:00,0,0.145313,0.391907,0
7377,2016-08-03 09:00:00,0,0.145313,0.391903,0
7378,2016-08-03 10:00:00,0,0.145313,0.391899,0
7379,2016-08-03 11:00:00,0,0.145314,0.391893,0
7380,2016-08-03 12:00:00,0,0.145314,0.391886,0
7381,2016-08-03 13:00:00,0,0.145315,0.391875,0
7382,2016-08-03 14:00:00,0,0.145318,0.391845,0
7383,2016-08-03 15:00:00,0,0.145322,0.391789,0
7384,2016-08-03 16:00:00,0,0.145329,0.391712,0
7385,2016-08-03 17:00:00,0,0.145335,0.391632,0
7386,2016-08-03 18:00:00,0,0.145341,0.391559,0
7387,2016-08-03 19:00:00,0,0.145346,0.3915,0
7388,2016-08-03 20:00:00,0,0.145347,0.391484,0
7389,2016-08-03 21:00:00,0,0.145348,0.391475,0
7390,2016-08-03 22:00:00,0,0.145349,0.391466,0
7391,2016-08-03 23:00:00,0,0.14535,0.391454,0
7392,2016-08-04 00:00:00,0,0.145351,0.391441,0
7393,2016-08-04 01:00:00,0,0.145352,0.391431,0
7394,2016-08-04 02:00:00,0,0.145352,0.391424,0
7395,2016-08-04 03:00:00,0,0.145352,0.39142,0
7396,2016-08-04 04:00:00,0,0.145353,0.391417,0
7397,2016-08-04 05:00:00,0,0.145353,0.391416,0
7398,2016-08-04 06:00:00,0,0.145353,0.391415,0
7399,2016-08-04 07:00:00,0,0.145353,0.391414,0
7400,2016-08-04 08:00:00,0,0.145353,0.391414,0
7401,2016-08-04 09:00:00,0,0.145353,0.391413,0
7402,2016-08-04 10:00:00,0,0.145353,0.391411,0
7403,2016-08-04 11:00:00,0,0.145353,0.39141,0
7404,2016-08-04 12:00:00,0,0.145353,0.391409,0
7405,2016-08-04 13:00:00,0,0.145354,0.391405,0
7406,2016-08-04 14:00:00,0,0.145355,0.391388,0
7407,2016-08-04 15:00:00,0,0.145358,0.391347,0
7408,2016-08-04 16:00:00,0,0.145364,0.391284,0
7409,2016-08-04 17:00:00,0,0.14537,0.39121,0
7410,2016-08-04 18:00:00,0,0.145376,0.391135,0
7411,2016-08-04 19:00:00,0,0.145382,0.391058,0
7412,2016-08-04 20:00:00,0,0.145386,0.391011,0
7413,2016-08-04 21:00:00,0,0.145389,0.390976,0
7414,2016-08-04 22:00:00,0,0.145391,0.390944,0
7415,2016-08-04 23:00:00,0,0.145393,0.39092,0
7416,2016-08-05 00:00:00,0,0.145395,0.390901,0
7417,2016-08-05 01:00:00,0,0.145395,0.390892,0
7418,2016-08-05 02:00:00,0,0.145396,0.390885,0
7419,2016-08-05 03:00:00,0,0.145396,0.390881,0
7420,2016-08-05 04:00:00,0,0.145396,0.390879,0
7421,2016-08-05 05:00:00,0,0.145396,0.390878,0
7422,2016-08-05 06:00:00,0,0.145397,0.390877,0
7423,2016-08-05 07:00:00,0,0.145397,0.390876,0
7424,2016-08-05 08:00:00,0,0.145397,0.390875,0
7425,2016-08-05 09:00:00,0,0.145397,0.390876,0
7426,2016-08-05 10:00:00,0,0.145397,0.390876,0
7427,2016-08-05 11:00:00,0,0.145397,0.390877,0
7428,2016-08-05 12:00:00,0,0.145396,0.390879,0
7429,2016-08-05 13:00:00,0,0.145397,0.390876,0
7430,2016-08-05 14:00:00,0,0.145397,0.390867,0
7431,2016-08-05 15:00:00,0,0.145401,0.390825,0
7432,2016-08-05 16:00:00,0,0.145407,0.390751,0
7433,2016-08-05 17:00:00,0,0.145414,0.390658,0
7434,2016-08-05 18:00:00,0,0.145422,0.39056,0
7435,2016-08-05 19:00:00,0,0.145429,0.390469,0
7436,2016-08-05 20:00:00,0,0.145435,0.390404,0
7437,2016-08-05 21:00:00,0,0.145439,0.390348,0
7438,2016-08-05 22:00:00,0,0.145444,0.390291,0
7439,2016-08-05 23:00:00,0,0.145447,0.390245,0
7440,2016-08-06 00:00:00,0,0.14545,0.390213,0
7441,2016-08-06 01:00:00,0,0.145451,0.390192,0
7442,2016-08-06 02:00:00,0,0.145453,0.390174,0
7443,2016-08-06 03:00:00,0,0.145454,0.390159,0
7444,2016-08-06 04:00:00,0,0.145455,0.390144,0
7445,2016-08-06 05:00:00,0,0.145457,0.390129,0
7446,2016-08-06 06:00:00,0,0.145457,0.390118,0
7447,2016-08-06 07:00:00,0,0.145458,0.390109,0
7448,2016-08-06 08:00:00,0,0.145459,0.390101,0
7449,2016-08-06 09:00:00,0,0.145459,0.390096,0
7450,2016-08-06 10:00:00,0,0.14546,0.39009,0
7451,2016-08-06 11:00:00,0,0.14546,0.390085,0
7452,2016-08-06 12:00:00,0,0.145461,0.390073,0
7453,2016-08-06 13:00:00,0,0.145463,0.390053,0
7454,2016-08-06 14:00:00,0,0.145466,0.390014,0
7455,2016-08-06 15:00:00,0,0.14547,0.389954,0
7456,2016-08-06 16:00:00,0,0.145476,0.389878,0
7457,2016-08-06 17:00:00,0,0.145483,0.3898,0
7458,2016-08-06 18:00:00,0,0.145489,0.389718,0
7459,2016-08-06 19:00:00,0,0.145495,0.389649,0
7460,2016-08-06 20:00:00,0,0.145499,0.389599,0.000029
7461,2016-08-06 21:00:00,0,0.145498,0.389601,0
7462,2016-08-06 22:00:00,0,0.145501,0.389569,0.0005
7463,2016-08-06 23:00:00,0,0.145447,0.390248,0.000326
7464,2016-08-07 00:00:00,0,0.145411,0.390697,0
7465,2016-08-07 01:00:00,0,0.145411,0.390694,0
7466,2016-08-07 02:00:00,0,0.145412,0.390691,0
7467,2016-08-07 03:00:00,0,0.145412,0.390685,0
7468,2016-08-07 04:00:00,0,0.145412,0.39068,0
7469,2016-08-07 05:00:00,0,0.145413,0.390671,0
7470,2016-08-07 06:00:00,0,0.145414,0.390662,0
7471,2016-08-07 07:00:00,0,0.145415,0.390654,0
7472,2016-08-07 08:00:00,0,0.145415,0.390647,0
7473,2016-08-07 09:00:00,0,0.145416,0.390638,0
7474,2016-08-07 10:00:00,0,0.145416,0.390632,0
7475,2016-08-07 11:00:00,0,0.145417,0.390626,0
7476,2016-08-07 12:00:00,0,0.145417,0.390621,0
7477,2016-08-07 13:00:00,0,0.145417,0.390621,0
7478,2016-08-07 14:00:00,0,0.145418,0.390617,0
7479,2016-08-07 15:00:00,0,0.145419,0.390595,0
7480,2016-08-07 16:00:00,0,0.145427,0.390493,0
7481,2016-08-07 17:00:00,0,0.145436,0.390391,0
7482,2016-08-07 18:00:00,0,0.145443,0.390296,0
7483,2016-08-07 19:00:00,0,0.14545,0.390215,0
7484,2016-08-07 20:00:00,0,0.145454,0.390162,0
7485,2016-08-07 21:00:00,0,0.145457,0.390119,0
7486,2016-08-07 22:00:00,0,0.145461,0.390073,0
7487,2016-08-07 23:00:00,0,0.145464,0.39004,0
7488,2016-08-08 00:00:00,0,0.145466,0.390015,0
7489,2016-08-08 01:00:00,0,0.145467,0.39,0
7490,2016-08-08 02:00:00,0,0.145468,0.389985,0
7491,2016-08-08 03:00:00,0,0.145469,0.389968,0
7492,2016-08-08 04:00:00,0,0.14547,0.389954,0
7493,2016-08-08 05:00:00,0,0.145471,0.389943,0
7494,2016-08-08 06:00:00,0,0.145472,0.389936,0
7495,2016-08-08 07:00:00,0,0.145472,0.389932,0
7496,2016-08-08 08:00:00,0,0.145472,0.389929,0
7497,2016-08-08 09:00:00,0,0.145473,0.389927,0
7498,2016-08-08 10:00:00,0,0.145473,0.389925,0
7499,2016-08-08 11:00:00,0,0.145473,0.389925,0
7500,2016-08-08 12:00:00,0,0.145473,0.389923,0
7501,2016-08-08 13:00:00,0,0.145474,0.389909,0
7502,2016-08-08 14:00:00,0,0.145477,0.389878,0
7503,2016-08-08 15:00:00,0,0.145481,0.389824,0
7504,2016-08-08 16:00:00,0,0.145486,0.389753,0
7505,2016-08-08 17:00:00,0,0.145492,0.389678,0
7506,2016-08-08 18:00:00,0,0.145499,0.389597,0
7507,2016-08-08 19:00:00,0,0.145505,0.38952,0
7508,2016-08-08 20:00:00,0,0.145508,0.38948,0
7509,2016-08-08 21:00:00,0,0.145509,0.38946,0
7510,2016-08-08 22:00:00,0,0.145511,0.389442,0
7511,2016-08-08 23:00:00,0,0.145512,0.389427,0
7512,2016-08-09 00:00:00,0,0.145513,0.389414,0
7513,2016-08-09 01:00:00,0,0.145514,0.389402,0
7514,2016-08-09 02:00:00,0,0.145514,0.389398,0
7515,2016-08-09 03:00:00,0,0.145515,0.389394,0
7516,2016-08-09 04:00:00,0,0.145515,0.389389,0
7517,2016-08-09 05:00:00,0,0.145516,0.389383,0
7518,2016-08-09 06:00:00,0,0.145516,0.389372,0
7519,2016-08-09 07:00:00,0,0.145517,0.389362,0
7520,2016-08-09 08:00:00,0,0.145518,0.389352,0
7521,2016-08-09 09:00:00,0,0.145519,0.389344,0
7522,2016-08-09 10:00:00,0,0.145519,0.389338,0
7523,2016-08-09 11:00:00,0,0.145519,0.389334,0
7524,2016-08-09 12:00:00,0,0.14552,0.389328,0
7525,2016-08-09 13:00:00,0,0.145521,0.389311,0
7526,2016-08-09 14:00:00,0,0.145524,0.389281,0
7527,2016-08-09 15:00:00,0,0.145528,0.389226,0
7528,2016-08-09 16:00:00,0,0.145533,0.389158,0
7529,2016-08-09 17:00:00,0,0.145538,0.389097,0
7530,2016-08-09 18:00:00,0,0.145543,0.389032,0
7531,2016-08-09 19:00:00,0,0.145549,0.388959,0
7532,2016-08-09 20:00:00,0,0.145552,0.388913,0
7533,2016-08-09 21:00:00,0,0.145556,0.38887,0
7534,2016-08-09 22:00:00,0,0.14556,0.388811,0
7535,2016-08-09 23:00:00,0,0.145564,0.388765,0
7536,2016-08-10 00:00:00,0,0.145566,0.388734,0
7537,2016-08-10 01:00:00,0,0.145567,0.388722,0
7538,2016-08-10 02:00:00,0,0.145568,0.388714,0
7539,2016-08-10 03:00:00,0,0.145568,0.388708,0
7540,2016-08-10 04:00:00,0,0.145569,0.388699,0
7541,2016-08-10 05:00:00,0,0.14557,0.388691,0
7542,2016-08-10 06:00:00,0,0.14557,0.388685,0
7543,2016-08-10 07:00:00,0,0.14557,0.388682,0
7544,2016-08-10 08:00:00,0,0.14557,0.38868,0
7545,2016-08-10 09:00:00,0,0.145571,0.38868,0
7546,2016-08-10 10:00:00,0,0.145571,0.388679,0
7547,2016-08-10 11:00:00,0,0.14557,0.388681,0
7548,2016-08-10 12:00:00,0,0.14557,0.388682,0.000102
7549,2016-08-10 13:00:00,0,0.145559,0.388829,0.000116
7550,2016-08-10 14:00:00,0,0.145546,0.388995,0.000077
7551,2016-08-10 15:00:00,0,0.145537,0.389106,0.000026
7552,2016-08-10 16:00:00,0,0.145534,0.389141,0.000862
7553,2016-08-10 17:00:00,0,0.145441,0.390325,0.001718
7554,2016-08-10 18:00:00,0,0.145252,0.392634,0.000004
7555,2016-08-10 19:00:00,0,0.145252,0.392638,0.000038
7556,2016-08-10 20:00:00,0,0.145248,0.392691,0.000253
7557,2016-08-10 21:00:00,0,0.145218,0.393043,0.000005
7558,2016-08-10 22:00:00,0,0.145217,0.393053,0
7559,2016-08-10 23:00:00,0,0.145217,0.393054,0.000024
7560,2016-08-11 00:00:00,0,0.145214,0.393089,0
7561,2016-08-11 01:00:00,0,0.145214,0.393094,0
7562,2016-08-11 02:00:00,0,0.145213,0.393099,0
7563,2016-08-11 03:00:00,0,0.145213,0.393107,0
7564,2016-08-11 04:00:00,0,0.145212,0.393111,0
7565,2016-08-11 05:00:00,0,0.145212,0.393116,0
7566,2016-08-11 06:00:00,0,0.145212,0.393121,0
7567,2016-08-11 07:00:00,0,0.145211,0.393128,0
7568,2016-08-11 08:00:00,0,0.14521,0.393135,0
7569,2016-08-11 09:00:00,0,0.14521,0.393139,0
7570,2016-08-11 10:00:00,0,0.14521,0.393145,0
7571,2016-08-11 11:00:00,0,0.145209,0.39315,0
7572,2016-08-11 12:00:00,0,0.145209,0.393157,0
7573,2016-08-11 13:00:00,0,0.145208,0.393166,0
7574,2016-08-11 14:00:00,0,0.145208,0.393167,0
7575,2016-08-11 15:00:00,0,0.145209,0.393156,0
7576,2016-08-11 16:00:00,0,0.145212,0.393111,0
7577,2016-08-11 17:00:00,0,0.145219,0.393032,0
7578,2016-08-11 18:00:00,0,0.145226,0.392953,0
7579,2016-08-11 19:00:00,0,0.145233,0.392871,0
7580,2016-08-11 20:00:00,0,0.145237,0.39282,0
7581,2016-08-11 21:00:00,0,0.14524,0.392778,0
7582,2016-08-11 22:00:00,0,0.145243,0.392749,0.000057
7583,2016-08-11 23:00:00,0,0.145237,0.392818,0
7584,2016-08-12 00:00:00,0,0.145238,0.392807,0.000005
7585,2016-08-12 01:00:00,0,0.145238,0.392808,0
7586,2016-08-12 02:00:00,0,0.145238,0.392802,0
7587,2016-08-12 03:00:00,0,0.145239,0.392795,0
7588,2016-08-12 04:00:00,0,0.145239,0.392794,0
7589,2016-08-12 05:00:00,0,0.145239,0.392792,0
7590,2016-08-12 06:00:00,0,0.145239,0.392792,0
7591,2016-08-12 07:00:00,0,0.145239,0.392789,0
7592,2016-08-12 08:00:00,0,0.145239,0.392789,0
